lng,lat
-84.526711,34.534915
-85.301029,33.766844
-84.377876,34.411307
-84.971074,34.095453
-85.013502,33.779335
-84.918032,33.717103
-85.248832,33.655819
-84.602425,34.338804
-84.741005,34.252072
-84.918098,33.519802
-84.847233,33.662549
-84.457649,34.123528
-84.570679,34.124224
-84.121042,33.056050
-84.475138,33.267427
-84.458228,33.096058
-84.636766,33.589298
-84.485997,33.490464
-84.456432,33.391613
-83.884863,33.228851
-85.133844,33.281895
-84.587178,33.129318
-84.823547,33.225499
-84.743495,33.044355
-84.279923,33.288801
-84.239727,33.204493
-84.307350,33.404147
-84.920565,33.164490
-83.969544,33.292157
-84.030964,33.323884
-84.325439,33.524478
-84.379160,33.493294
-85.120092,33.036764
-84.949516,33.022315
-84.105959,33.351576
-84.314213,33.436535
-84.698112,33.198174
-84.057165,33.473512
-84.183570,33.448926
-84.309900,33.007484
-84.186220,33.143414
-84.449100,32.972488
-84.737458,33.266198
-84.327348,33.584687
-84.858937,33.388415
-84.713134,33.418625
-84.722632,33.546430
-84.570611,33.391904
-84.271027,33.583798
-84.399687,33.554561
-84.874183,33.437124
-84.570824,33.263670
-84.649196,33.375308
-84.193388,33.567898
-84.288959,33.342874
-84.258191,32.987673
-84.330566,32.879167
-84.327109,33.652831
-84.633870,33.322887
-84.589709,33.476407
-84.543792,33.575891
-84.393225,33.168489
-84.611505,32.976649
-84.267150,33.639853
-84.310405,33.090279
-84.441151,33.563185
-84.373002,33.615841
-84.389953,33.753259
-84.389116,33.835696
-84.351498,33.789323
-84.333600,33.771079
-84.378108,33.771126
-84.385805,33.799884
-84.425995,33.726586
-84.475994,33.723262
-84.375231,33.744725
-84.397339,33.764539
-84.432245,33.757576
-84.382515,33.702829
-84.331796,33.711546
-84.315586,33.747999
-84.447862,33.792303
-84.334763,33.875954
-84.326127,33.793597
-84.358175,33.818405
-84.363971,33.849518
-84.417300,33.869694
-84.385947,33.932538
-84.323017,33.827479
-84.544149,33.707455
-84.404537,33.778271
-84.387243,33.748855
-84.567535,33.738366
-84.450081,33.640147
-84.318119,33.946218
-84.462090,33.876320
-84.252804,33.897873
-84.289532,33.888505
-84.375289,33.882179
-84.460794,33.676362
-84.283624,33.851722
-84.338876,33.924230
-84.523908,33.622488
-84.330016,33.980254
-84.386895,33.661498
-84.272577,33.933808
-84.398978,33.791004
-82.352575,32.599617
-82.513470,32.188589
-82.794380,32.128124
-82.490792,32.078922
-82.510648,32.888980
-81.603497,32.324484
-81.920992,32.170468
-82.152736,32.288422
-82.107566,32.179599
-81.830641,32.148806
-82.094572,32.682022
-81.628674,33.035037
-81.962446,31.922905
-82.715130,32.224545
-81.936169,32.165446
-82.383791,33.025668
-82.293036,32.154894
-82.020521,32.165611
-82.078788,32.407098
-82.224945,32.797050
-81.983529,32.799793
-82.588515,32.163934
-81.463016,32.563486
-82.363384,32.488240
-81.561033,32.515224
-81.923131,32.562251
-81.952461,32.390728
-81.888781,32.325315
-82.121758,32.011133
-82.730358,32.436077
-81.802282,32.690978
-81.796140,32.980717
-82.567512,32.400272
-81.828266,32.399676
-81.781698,32.418936
-81.718844,32.511828
-82.224961,32.437229
-81.603534,32.753793
-82.561036,32.313907
-82.180910,32.543263
-82.468830,32.016897
-82.417773,32.238578
-82.368594,32.224698
-82.401582,32.861525
-83.814393,34.319072
-83.891026,34.271989
-83.895595,34.346947
-83.773850,34.247502
-83.570701,34.444855
-83.486672,34.449698
-83.960571,34.859530
-84.322383,34.821043
-83.030697,34.380913
-83.797204,34.130358
-84.027398,34.130846
-83.944991,34.087437
-83.082621,34.340050
-83.292322,34.362448
-84.340155,34.795978
-83.552878,34.716543
-83.369483,34.907217
-83.781847,34.480827
-83.794620,34.621918
-83.482653,34.217179
-83.393799,34.222921
-83.592206,34.512602
-84.020072,34.563560
-84.144329,34.431100
-83.574769,34.573655
-84.359442,34.652002
-83.320199,34.976125
-83.263844,34.500986
-84.543528,34.728127
-84.539104,34.912906
-83.909174,34.178052
-83.649536,34.290463
-83.762189,34.762511
-83.696585,34.898796
-83.455885,34.361833
-83.767003,34.090470
-83.577448,34.107990
-83.443724,34.770857
-83.084137,34.443769
-83.661982,34.398083
-84.436342,34.971217
-83.184960,34.479804
-83.566788,34.264056
-84.274319,34.957885
-84.204831,34.876756
-83.381098,34.921474
-83.454897,34.567865
-83.887074,34.471046
-83.411497,34.086211
-83.895210,34.236212
-83.676541,34.180744
-83.432795,34.959487
-83.694014,34.707523
-84.072487,34.735794
-83.416673,34.749867
-83.713476,34.207642
-83.452192,34.834627
-83.325929,34.552419
-83.423725,34.795248
-83.900404,34.958918
-83.346993,33.999151
-83.372937,33.944542
-83.323577,33.905911
-83.424964,33.937551
-83.447551,34.017305
-83.382007,33.949464
-83.244694,33.855811
-83.758422,33.929472
-83.492132,33.791462
-83.517926,33.924456
-83.541819,33.726758
-83.044149,34.186246
-83.333530,33.520284
-82.963748,33.972176
-83.213297,34.028875
-83.110117,34.076932
-83.147279,33.913366
-82.875272,33.559319
-83.249172,34.180903
-82.945483,34.195694
-82.793148,34.105769
-83.574025,33.778357
-83.194404,33.554175
-82.908806,34.363471
-83.299382,34.085104
-83.052055,33.879979
-83.473544,33.583689
-83.696095,33.781688
-83.716175,33.862137
-82.951866,33.789216
-83.154100,34.267311
-83.600873,33.615822
-82.798319,33.556259
-83.062914,33.542620
-83.584612,33.962081
-83.145330,33.776347
-82.697208,33.895747
-83.120938,33.672149
-82.713973,33.710915
-83.373342,33.783202
-83.065445,33.453336
-83.700168,33.996105
-83.256270,33.946987
-84.958336,34.492384
-84.731404,34.744142
-85.359193,34.771941
-84.664588,34.961786
-84.911171,34.953194
-84.711807,34.921047
-85.000824,34.733644
-84.916082,34.788636
-85.352675,34.924777
-85.139577,34.976243
-85.225790,34.684875
-85.417499,34.348052
-85.477364,34.587768
-85.050554,34.414593
-84.714916,34.532804
-84.882661,34.602883
-85.133970,34.902663
-85.480936,34.796552
-85.215984,34.805931
-85.072036,34.757276
-85.281297,34.952685
-85.243239,34.950584
-85.027273,34.577083
-85.302791,34.502597
-85.388227,34.941414
-84.732690,34.984504
-85.537961,34.914982
-85.285800,34.582280
-85.042750,34.868030
-84.977052,34.897650
-85.441516,34.935801
-82.299939,33.601364
-82.549061,33.133196
-82.191791,33.279569
-82.648621,33.457408
-82.391923,33.384114
-82.170395,33.556030
-82.589853,33.235661
-82.028573,33.367233
-82.220051,33.471668
-82.299698,33.440353
-82.088937,33.287235
-82.166263,33.156206
-82.430194,33.778388
-82.338966,33.276427
-82.709869,33.217572
-82.737994,33.492107
-81.852686,32.926337
-82.453380,33.226005
-82.514855,33.512953
-82.656312,33.368038
-81.975337,33.079811
-82.353132,33.191250
-81.956156,33.437213
-82.162688,33.490148
-82.014102,33.478289
-82.142573,33.415160
-81.967703,33.346732
-82.085688,33.523809
-82.083045,33.470481
-81.988094,33.470510
-83.339665,31.976256
-82.595322,32.554049
-83.212516,32.606281
-83.597459,32.544201
-84.250733,32.580721
-83.927321,32.188514
-83.785924,32.665346
-83.019789,32.281608
-83.074859,32.129553
-83.173715,32.394344
-83.349077,32.415886
-83.774945,31.935000
-84.115961,32.842251
-83.232220,32.621094
-82.627586,32.977092
-83.051342,32.424244
-83.498578,32.690507
-82.943054,32.493427
-83.116631,32.511540
-83.199454,32.183213
-83.375490,33.320918
-83.741003,32.335837
-82.804219,32.581117
-83.696300,32.631200
-83.934515,33.040249
-83.890124,32.570683
-83.328340,32.866286
-83.569169,33.011683
-83.434007,33.079307
-82.696035,32.845795
-83.523225,32.282016
-82.968592,32.080832
-83.646996,33.133747
-84.387121,32.594332
-84.204238,32.333518
-83.176859,32.761346
-83.384798,32.654991
-82.785442,33.280835
-83.796097,33.054338
-83.595342,32.467280
-82.525311,32.686436
-83.955974,32.739657
-83.886797,32.155877
-83.840075,32.789015
-83.214067,32.889861
-82.900735,32.005073
-83.936561,32.435000
-84.410396,32.488651
-83.063507,31.975665
-83.246171,33.077282
-83.215582,33.046624
-83.963260,32.288966
-83.702346,33.286297
-83.163351,32.550166
-84.014751,32.811058
-82.936674,32.860339
-84.117049,32.328618
-83.748603,32.440068
-83.789771,32.186580
-83.540846,32.129447
-83.566840,31.974465
-82.956349,32.351617
-84.110141,32.538870
-83.198370,31.921144
-84.075661,32.694814
-83.458767,31.942896
-84.282732,32.419232
-82.903117,32.996417
-82.814353,32.040351
-83.607862,31.961703
-83.627700,33.427349
-83.001031,33.251362
-83.650325,32.579353
-82.860314,32.850766
-83.068206,32.829744
-83.704527,32.237927
-83.785552,32.090962
-83.657206,32.647873
-82.795759,33.113614
-82.707269,32.723279
-84.166895,32.890411
-83.568560,32.614215
-83.617860,32.806321
-83.674775,32.848513
-83.693698,32.800857
-83.649156,32.828448
-83.735052,32.907633
-83.576267,32.901115
-83.639350,32.840081
-83.685340,32.729664
-83.500044,32.844147
-83.809688,32.872019
-81.602350,31.750629
-81.341739,32.121659
-81.313427,32.505422
-81.354554,31.510772
-81.393957,31.396816
-81.398602,32.172843
-81.471289,32.180316
-81.438392,31.879886
-81.403826,32.307479
-81.612554,31.844789
-81.631076,31.870154
-81.588978,31.892873
-81.714287,31.723569
-81.371941,32.142025
-81.368411,31.765504
-81.659775,32.185059
-81.255465,32.109885
-81.427655,31.687499
-81.262181,31.851496
-81.229931,32.295200
-81.248753,31.467922
-80.865603,32.011169
-81.350634,32.425638
-81.443246,31.511701
-81.088261,32.074679
-81.049211,32.051559
-81.179116,32.039396
-81.085190,31.980523
-81.192148,32.186053
-81.184333,32.117550
-81.144544,32.016357
-80.992683,32.028784
-81.034651,31.942991
-81.126056,32.078546
-81.230649,31.997154
-82.350198,31.223623
-82.419920,31.204020
-82.440693,31.545485
-83.018356,31.545696
-82.347726,31.777050
-82.253250,31.309373
-82.185093,31.512607
-82.879186,31.684697
-81.493973,31.180919
-81.342026,31.257252
-81.616811,31.212645
-81.473387,31.240597
-81.526435,31.321100
-81.433275,31.066990
-82.758822,31.722070
-82.828039,31.560258
-82.867497,31.459466
-82.005230,30.885212
-82.605344,31.831700
-82.119407,31.142701
-81.828853,31.334089
-82.963883,31.840482
-81.934173,31.663955
-81.777301,31.509811
-81.559737,30.790547
-81.698233,30.796163
-82.714917,31.928200
-82.595623,31.147080
-82.273212,31.495826
-82.599146,31.289898
-81.972104,31.181701
-82.620813,31.486069
-82.080662,31.705666
-82.112013,31.414003
-82.098948,31.375316
-81.427587,30.899344
-82.021183,31.499205
-81.309933,31.209066
-82.170373,30.422391
-82.181464,31.751319
-81.632529,31.066705
-81.805594,31.182755
-82.706228,31.630886
-81.819093,31.013362
-81.697139,30.896489
-83.319023,30.758721
-83.342695,30.868774
-83.223032,30.929823
-83.190044,30.806085
-83.434236,31.117296
-83.192225,31.378501
-82.644004,31.074434
-82.730338,31.296189
-83.533505,30.992647
-83.796406,30.778489
-83.392615,31.043183
-83.689394,30.816844
-82.876732,30.950818
-82.741456,30.643635
-83.360313,30.987018
-82.767459,31.042485
-83.048818,31.096714
-83.111372,30.730986
-83.440212,31.295967
-83.512186,30.906417
-83.190727,31.216548
-83.092297,30.919570
-82.882627,31.262914
-83.556898,30.773089
-83.218688,31.060719
-83.427337,31.208842
-83.019027,30.706502
-82.995472,30.963885
-83.025392,31.395823
-83.289570,30.848944
-83.205199,30.974915
-84.159214,31.552695
-84.042942,31.516890
-84.206431,31.586919
-84.123242,32.064806
-84.130230,32.190998
-83.707348,31.834992
-83.693961,31.720250
-84.127936,31.358537
-84.310735,32.090302
-83.724533,30.878167
-84.301465,31.525260
-83.622768,31.067453
-84.310924,31.194884
-83.489763,31.593190
-83.973306,31.969555
-83.871858,31.012696
-83.991153,31.908396
-83.901613,31.341346
-83.587067,31.176703
-83.327184,31.413590
-83.215037,31.736465
-83.965760,31.183017
-83.903185,30.871249
-84.139141,31.750045
-84.088839,31.976312
-84.027154,31.087551
-83.841107,31.189103
-83.654247,31.248233
-83.961027,31.724154
-84.048091,30.973428
-83.263747,31.565466
-83.598579,31.330841
-83.700075,30.974992
-84.211198,31.108022
-84.388811,32.031870
-83.796293,31.560577
-83.470125,31.758976
-84.036670,31.247250
-84.243318,31.899179
-83.676797,31.111441
-83.739835,31.479734
-83.577968,31.652476
-83.894978,31.529137
-84.043704,30.770798
-83.593543,31.462511
-83.452678,31.445884
-83.687462,31.473618
-83.856468,31.770118
-83.065969,31.613378
-84.594755,32.519338
-84.493596,32.285466
-84.913411,32.662266
-84.739509,32.263056
-84.322724,32.263441
-84.800836,32.638230
-85.013200,32.631102
-84.524979,32.568168
-84.928172,32.740952
-84.402775,32.640052
-84.845643,32.215860
-84.844880,32.030013
-84.608150,32.881465
-84.824690,32.579419
-84.963449,32.116128
-84.910348,32.864979
-84.822587,32.810641
-84.519089,32.051196
-84.670900,32.116195
-84.703286,32.792963
-84.521816,32.686718
-84.731611,32.562698
-84.729063,32.900708
-84.706837,32.685573
-84.614896,31.958169
-85.091845,32.842900
-84.535090,32.796402
-84.980285,32.465313
-84.954244,32.414148
-85.010012,32.554638
-84.906850,32.378795
-84.950173,32.467811
-84.901475,32.482037
-84.924106,32.548807
-81.710162,30.095584
-82.914379,29.926064
-81.973824,30.422502
-81.839579,30.571111
-82.730993,30.092008
-82.579118,30.107103
-82.181681,30.054149
-81.434324,29.788112
-81.491720,30.609692
-82.692010,29.935072
-82.238887,30.243515
-81.732588,29.937041
-82.169415,29.859458
-81.916595,30.701206
-82.936084,30.486131
-83.126060,30.575561
-82.394253,30.033807
-82.624130,30.270103
-82.106933,30.107546
-83.256128,30.384847
-83.036329,30.274413
-82.510313,30.097553
-82.978338,30.137457
-82.112978,30.247669
-82.984108,30.295625
-81.797016,30.152238
-83.205802,30.039765
-81.890855,30.083262
-82.955835,30.058118
-82.424491,30.188160
-81.739144,30.169821
-81.807023,29.977726
-81.272860,29.818745
-81.407840,30.131197
-81.369578,30.125226
-82.232783,30.114561
-81.367545,29.918419
-81.306370,29.766738
-82.280460,30.377434
-82.127579,29.929564
-81.508166,29.939406
-82.821427,30.188054
-81.406577,30.022752
-82.626963,30.534379
-81.618793,30.661202
-81.546429,29.137291
-81.339209,29.428804
-81.565573,29.431746
-82.089218,29.409977
-81.046774,29.192394
-81.063969,29.235588
-81.002321,29.209639
-81.025740,29.161116
-81.141403,29.170716
-80.973670,29.106272
-81.071829,29.100739
-81.023957,29.136974
-81.341043,29.148342
-81.562375,29.684293
-80.920866,28.979895
-81.909262,29.020177
-81.837948,29.385007
-81.147387,29.463717
-81.218196,29.581507
-81.587309,29.372165
-81.866659,29.762494
-80.919135,28.928953
-81.421332,29.677558
-81.777146,29.590868
-81.883646,29.617032
-81.578437,29.467372
-81.898475,28.933207
-81.989560,28.914383
-81.230696,29.517748
-81.029413,28.963773
-80.866467,28.965461
-81.161348,29.284784
-81.062507,29.331582
-81.708149,29.690907
-81.895092,29.088111
-81.396788,29.236246
-81.601987,29.507980
-81.550038,29.578946
-81.647738,29.550140
-81.489008,29.343340
-81.645096,29.504996
-81.886336,28.988080
-81.647200,30.324716
-81.680811,30.317014
-81.721240,30.298806
-81.638776,30.350191
-81.640966,30.289637
-81.682946,30.393090
-81.696254,30.361015
-81.745526,30.266582
-81.582792,30.332207
-81.666829,30.216924
-81.582904,30.277467
-81.621158,30.229180
-81.667141,30.487775
-81.818966,30.427093
-81.871196,30.368009
-81.853581,30.256279
-81.828227,30.216649
-81.649266,30.156644
-81.468756,30.270482
-81.505829,30.357756
-81.506157,30.481248
-81.404408,30.389189
-81.400074,30.391860
-81.419388,30.358873
-81.984561,30.225133
-81.752545,30.217669
-81.517139,30.293760
-81.412074,30.280559
-81.734788,30.340961
-81.472784,30.175204
-81.612470,30.189349
-81.551712,30.140712
-81.586854,30.075017
-81.409066,30.317386
-81.593947,30.377450
-84.258472,30.427753
-84.341641,30.515518
-84.353057,30.452484
-84.300654,30.332299
-84.226927,30.477450
-84.097649,30.566830
-84.512181,30.385436
-84.180808,30.390100
-84.229562,30.605283
-84.116694,30.470481
-85.111872,29.731734
-84.979665,30.265440
-84.579036,29.953398
-84.613733,29.891511
-84.783254,30.654712
-84.305327,30.182261
-84.909118,29.751831
-84.750533,30.579934
-83.637592,30.444913
-84.677031,30.620273
-84.417591,30.607738
-84.742472,30.266237
-83.847969,30.260764
-83.433967,30.460330
-84.504652,30.478483
-83.962287,30.526078
-84.384594,29.990833
-83.611588,30.174157
-83.596157,29.977404
-83.325801,30.574962
-84.675081,30.520125
-84.591627,30.662261
-84.208553,30.172196
-83.415003,29.859235
-84.558003,30.105666
-83.386649,29.680070
-83.988583,30.357712
-84.282546,30.437040
-85.660922,30.159737
-85.553231,30.048562
-85.506785,30.189031
-85.667403,30.202068
-85.790694,30.198324
-85.732678,30.142185
-85.653691,30.356756
-85.414223,29.995187
-85.905314,30.310300
-85.384570,30.632365
-85.172630,30.524992
-85.048909,30.943777
-85.083060,30.362385
-85.720492,30.853184
-85.370413,30.946886
-85.792286,30.710491
-85.572945,30.615750
-85.234083,30.418361
-85.410816,30.787482
-85.077571,30.714871
-86.200838,30.851178
-86.130200,30.648635
-85.909221,30.436248
-85.424174,30.501235
-86.112017,30.468323
-85.526190,30.922426
-85.016877,30.678516
-85.109420,30.872521
-85.651600,30.239945
-85.197338,30.970520
-85.231403,30.848192
-85.251574,30.759950
-85.223312,30.671012
-85.239598,30.286718
-85.962701,30.638626
-85.298379,29.838635
-86.185532,30.360668
-84.954234,30.764089
-86.027719,30.289685
-85.833399,30.554200
-85.590275,30.631413
-85.952559,30.902879
-85.181889,30.007868
-85.512372,30.394388
-87.222515,30.428781
-87.223506,30.409367
-87.213643,30.459667
-87.186673,30.472486
-87.260650,30.454624
-87.369394,30.391628
-87.374340,30.340176
-87.316902,30.350614
-87.342689,30.468537
-87.291696,30.406055
-87.221604,30.531268
-87.365573,30.499226
-87.030361,30.598239
-86.683468,30.884038
-87.326783,30.610506
-87.281718,30.528939
-87.346175,30.963698
-86.591616,30.763783
-86.478810,30.779757
-86.469506,30.392765
-86.525167,30.464551
-86.696265,30.426974
-86.667742,30.474544
-86.650482,30.403001
-86.345477,30.384938
-87.113185,30.347061
-87.028472,30.396949
-86.781915,30.728808
-87.131683,30.892603
-86.880343,30.435956
-86.449136,30.923726
-87.449977,30.873178
-86.731484,30.410287
-86.967268,30.804825
-87.208410,30.674660
-87.365012,30.727473
-86.447541,30.506696
-86.573473,30.450903
-86.514818,30.490075
-86.971003,30.592511
-82.324941,29.648970
-82.347500,29.656712
-82.372822,29.679180
-82.444115,29.682064
-82.419109,29.647414
-82.407808,29.597009
-82.283422,29.772187
-82.353845,29.643120
-82.486161,29.819084
-82.495256,29.788495
-82.074366,29.308388
-82.516538,29.545873
-82.859957,29.762485
-82.610144,29.424698
-82.318845,29.908054
-83.004494,29.200616
-82.899324,29.423864
-83.207000,29.625434
-82.092511,29.704429
-82.712558,29.227004
-82.083956,29.580725
-82.231714,29.642524
-82.633648,29.826879
-83.270475,29.503781
-82.393830,29.745052
-81.959454,29.813684
-82.390755,29.850467
-82.216667,29.446478
-81.997495,29.723637
-82.304844,29.513704
-82.474807,29.257343
-82.589919,29.632156
-83.132310,29.542562
-82.205579,29.423388
-82.786235,29.295239
-82.275017,29.355545
-83.122541,29.333326
-82.785309,29.626478
-82.144393,29.807872
-82.461744,29.397586
-82.431439,29.929756
-81.370302,28.665648
-81.627474,29.044191
-81.553055,28.671439
-81.315021,28.663959
-81.273445,28.687105
-80.976760,28.477586
-81.480140,28.748602
-81.325287,28.883730
-81.411702,28.662553
-81.368584,29.003383
-81.225576,29.057205
-81.251417,28.886189
-81.678843,28.855051
-81.343713,28.654162
-81.102119,28.751037
-81.739041,28.890420
-81.489277,28.916650
-81.184537,28.905193
-81.219379,28.988477
-81.354660,28.771236
-81.350801,28.708784
-81.365046,28.630400
-80.919193,28.687109
-81.638118,28.773053
-80.902691,28.825537
-81.296816,28.941297
-81.101799,28.852537
-81.196278,28.663876
-81.044726,28.647702
-81.534474,29.026591
-81.324958,28.813571
-81.246937,28.754849
-81.508894,28.820155
-81.730074,28.773373
-81.414779,28.727263
-80.792029,28.533319
-81.716779,28.974319
-81.352273,28.599188
-81.298342,28.610096
-80.845853,28.625287
-81.587720,28.723731
-81.374351,28.541774
-81.346291,28.555829
-81.396428,28.578290
-81.403667,28.529380
-81.360438,28.511789
-81.299480,28.554337
-81.444300,28.580110
-81.385959,28.462146
-81.427690,28.625101
-81.447421,28.521568
-81.322838,28.483991
-81.322358,28.572584
-81.243652,28.591012
-81.486895,28.586751
-81.472395,28.453375
-81.139725,28.576844
-81.479599,28.381999
-81.290154,28.489898
-81.333040,28.384164
-81.229003,28.518028
-81.188811,28.579737
-81.298990,28.415581
-81.166578,28.529031
-81.246089,28.484569
-81.573708,28.383036
-81.131105,28.474506
-81.191537,28.403180
-81.083265,28.494294
-81.486227,28.518730
-81.519798,28.407659
-81.429129,28.379425
-81.407208,28.488069
-80.623617,28.079399
-80.593357,28.104536
-80.678444,28.066492
-80.600414,28.031366
-80.681247,28.020804
-80.698949,27.956344
-80.644232,27.919258
-80.615050,28.396235
-80.742906,28.372999
-80.629046,28.246109
-80.818152,28.388697
-80.812289,28.457716
-80.623102,28.323196
-80.713049,28.135322
-80.649958,28.145509
-80.601770,28.178766
-80.781941,28.199120
-80.733582,27.888805
-80.560449,27.909840
-80.569593,27.980573
-80.504610,27.947247
-80.660577,28.310930
-80.702628,28.441679
-80.725043,28.296697
-80.491460,27.794384
-80.402619,27.641533
-80.382865,27.587819
-80.393276,27.718239
-80.707717,27.683533
-80.454288,27.715491
-80.472479,27.584207
-80.450484,27.750386
-80.554114,27.846262
-80.806001,24.817130
-80.137801,26.057838
-80.147261,25.985129
-80.278720,25.833202
-80.301115,25.866106
-80.269677,25.862190
-80.302654,25.903100
-80.318180,25.940565
-80.333140,25.896066
-80.384416,25.917734
-80.120219,26.027459
-80.152944,26.019191
-80.186539,26.023130
-80.217067,25.989200
-80.244713,26.027148
-80.281374,25.988210
-80.295994,26.026198
-80.340444,25.988101
-80.340397,26.021034
-80.420075,25.974621
-80.510882,25.485147
-80.500875,25.524982
-80.390800,25.531517
-80.414925,25.481199
-80.632552,25.274332
-80.384155,25.409275
-80.710993,24.893835
-80.395451,25.228322
-80.398423,25.501679
-81.889478,24.560908
-81.510666,24.682083
-81.329949,24.725861
-81.010326,24.747487
-81.021647,24.723406
-80.265122,25.908575
-80.278855,25.948468
-80.243582,25.948877
-80.120591,26.234776
-80.091233,26.241077
-80.208929,26.251909
-80.115300,26.278502
-80.260400,26.274498
-80.170374,26.252615
-80.223371,26.305788
-80.217951,26.215954
-80.157100,26.235830
-80.518498,25.017205
-80.265312,26.244602
-80.181415,26.298240
-80.277978,26.315322
-80.198739,25.779298
-80.140066,25.756717
-80.288375,25.794856
-80.236090,25.783849
-80.299475,25.779400
-80.205808,25.813175
-80.203733,25.776168
-80.190028,25.750167
-80.203359,25.768524
-80.182897,25.766206
-80.176165,25.777890
-80.239996,25.728662
-80.270379,25.753332
-80.235095,25.766544
-80.204722,25.787182
-80.171528,25.816281
-80.178006,25.853764
-80.153200,25.779808
-80.133711,25.819714
-80.138726,25.851854
-80.238614,25.812043
-80.297375,25.703032
-80.312667,25.763458
-80.234427,25.753132
-80.272571,25.720850
-80.238166,25.851225
-80.168541,25.719513
-80.207174,25.852190
-80.131831,25.883337
-80.310768,25.736887
-80.297010,25.668203
-80.343496,25.606126
-80.311316,25.638840
-80.135801,25.933997
-80.181539,25.893664
-80.177175,25.927997
-80.358271,25.734345
-80.316183,25.827855
-80.239362,25.884867
-80.209181,25.893051
-80.214686,25.943117
-80.457897,25.557912
-80.361253,25.786909
-80.357503,25.702320
-80.364697,25.761518
-80.406761,25.734787
-80.358354,25.659873
-80.404194,25.596129
-80.422908,25.834607
-80.179998,25.957620
-80.143113,25.960389
-80.152331,25.897992
-80.457553,25.780654
-80.404682,25.702563
-80.406473,25.759711
-80.450733,25.726359
-80.412156,25.654426
-80.506909,25.595896
-80.335434,25.572213
-80.349887,25.560027
-80.465111,25.700770
-80.583757,25.714005
-80.490508,25.652131
-80.127909,26.121323
-80.121184,26.140411
-80.119440,26.153361
-80.113853,26.165442
-80.104988,26.188511
-80.172721,26.185990
-80.172785,26.144208
-80.181807,26.088128
-80.227316,26.151527
-80.222643,26.067601
-80.152994,26.087015
-80.121896,26.098738
-80.227875,26.112600
-80.225802,26.181382
-80.270272,26.213579
-80.269953,26.151064
-80.320963,26.151721
-80.274940,26.112485
-80.318317,26.112043
-80.370670,26.114333
-80.419892,26.111220
-80.274812,26.068175
-80.319086,26.060831
-80.368583,26.059533
-80.460152,26.006735
-80.133578,26.182586
-80.275008,26.179526
-80.070249,26.715844
-80.076368,26.803747
-80.063738,26.781022
-80.058452,26.669649
-80.092407,26.664093
-80.091172,26.757692
-80.052158,26.840483
-80.095821,26.714559
-80.087350,26.845662
-80.193151,26.720012
-80.207075,26.794532
-80.151724,26.663779
-80.246459,26.648920
-80.126573,26.660205
-80.124507,26.719196
-80.165712,26.872713
-80.083152,26.533736
-80.207938,26.352906
-80.554002,26.641965
-80.106200,26.374760
-80.082735,26.343902
-80.159235,26.347159
-80.167138,26.382712
-80.061367,26.525785
-80.107263,26.522954
-80.148962,26.512045
-80.600690,26.931927
-81.037840,26.564765
-80.097874,26.311098
-80.149813,26.309175
-80.079637,26.458903
-80.106353,26.455331
-80.186185,26.450443
-80.232713,26.589949
-80.161232,27.053143
-80.131851,26.936558
-80.056715,26.619664
-80.090703,26.620406
-80.072282,26.580020
-80.128244,26.593240
-80.175602,26.596362
-80.108541,26.989221
-80.319858,26.729431
-81.198234,26.884624
-80.185568,26.538476
-80.191610,26.503777
-80.624722,26.802148
-80.076589,26.920226
-80.246071,26.935021
-80.042626,26.686371
-80.061718,26.462644
-80.134427,26.454253
-80.112571,26.347501
-80.088811,26.415376
-80.728719,26.538819
-80.160556,26.406722
-80.219558,26.386067
-82.276174,27.763831
-82.296693,27.955637
-82.295738,27.909778
-82.194963,28.714262
-81.994700,28.686313
-82.068553,28.798271
-82.221022,28.418520
-82.198380,28.341644
-82.212806,27.973749
-82.379097,27.828452
-82.185110,28.849949
-82.133000,28.256897
-82.228214,28.236875
-82.177617,28.235780
-82.296369,28.212775
-82.366223,28.254039
-82.296721,28.272663
-82.135828,27.789947
-82.482303,28.146279
-82.446252,28.137944
-82.591459,28.134809
-82.511234,28.165483
-82.414667,28.161006
-82.124953,28.017222
-82.148114,28.085906
-82.095709,27.977965
-82.116772,27.920609
-82.288630,27.846464
-82.460081,27.690400
-82.408580,27.761109
-82.356923,27.722860
-82.337831,28.335735
-82.350044,27.862200
-82.293653,27.796231
-82.294300,28.005479
-82.086057,28.730872
-82.283236,28.101871
-82.242479,27.940934
-82.225870,27.887215
-82.080532,28.545531
-82.284659,27.693423
-82.457113,27.953530
-82.464439,27.985618
-82.455350,28.017154
-82.429680,27.951122
-82.452279,27.917452
-82.492176,27.962012
-82.517675,27.944272
-82.378016,27.998214
-82.505665,27.891345
-82.449573,28.050827
-82.450768,28.083973
-82.506088,28.004724
-82.580284,28.005103
-82.535394,27.865136
-82.391538,28.035792
-82.498405,28.074807
-82.378690,27.935372
-82.412801,28.061368
-82.493273,27.841658
-82.528248,28.080255
-82.561218,28.066876
-82.620348,28.067045
-82.509043,27.921536
-82.547789,28.009826
-82.619933,28.027644
-82.367516,28.039845
-82.354093,28.126958
-82.632806,27.770793
-82.628690,27.846613
-82.619750,27.817056
-82.628737,27.796346
-82.643403,27.734491
-82.751128,27.740169
-82.722280,27.754314
-82.801134,27.817558
-82.731621,27.816844
-82.730734,27.790669
-82.687520,27.738611
-82.667894,27.734375
-82.677461,27.788266
-82.677708,27.815246
-82.722404,27.662680
